price,title,location,bhk,bathroom,area
50000,Uptown Skylla is a luxury high-rise residential project,"Airport Road, Zirakpur",4,4,2505
27000,2 bhk flat for rent,"Khanpur, Kharar",2,2,1000
49000,Its 4bhk brand new flat avaliable for rent in a luxury society (Utsav),"Airport Road, Zirakpur",4,4,2525
18000,Independant 2bhk for Boys/Girls,"Sector 19D, Chandigarh",2,1,700
10000,1bhk available for girls boys couple,"Sector 37A, Chandigarh",1,1,1000
45000,Green Lotus Utsav is an eco-luxury residential project l,"Airport Road, Zirakpur",3,3,2100
80000,1 kanal house in sec21,"Dhanas, Chandigarh",4,3,2300
15000,Fully furnished 2BHK with AC independent floor for students/working,"Sector 115, Kharar",2,2,1350
45000,Skyline Elevate is a premium low-density high-rise residential Project,"Airport Road, Zirakpur",4,4,2200
16500,Kothi floor for rent only famliy,"Sector 125, Mohali",2,2,1000
19000,INDEPENDENT FLAT FULLY FURNISHED,"Sector 38 West, Chandigarh",2,1,1100
22000,2BHK for rent,"Khanpur, Kharar",2,2,1225
32000,Its a (unused) brand new apartment avaliable for rent,"Airport Road, Zirakpur",3,3,1700
29000,Its a 3bhk semi furnished apartment avaliable for rent,"Airport Road, Zirakpur",3,3,1575
25000,The 2 BHK premium apartments at Affinity Greens located on PR7 Airport,"Airport Road, Zirakpur",2,2,1250
50000,Its well maintained 4bhk fully furnished apartment avaliable for rent,"Airport Road, Zirakpur",4,4,2265
30000,4 room set unfurnished for working family only,"Sector 23D, Chandigarh",3,2,1800
18500,Fully Furnished 1BHK + Bathroom sector 38 a– Move In Today!,"Sector 38A, Chandigarh",1,1,190
8000,Need one roome mate,"Jandpur, Mohali",1,1,500
8500,2 bhk flat fully furnished 1 Room shering Landre Raod,"Sector 127, Kharar",2,2,1
11000,Semi furnished 1 BHK,"Sector 125, Mohali",1,1,160
8000,1 Room set fully furnished kharar near nri enclave chungia road,"Janta Nagar, Kharar",1,1,1
15000,House For Rent,"Khanpur, Kharar",2,2,100
23000,2Bhk Furnished Near Jalwyu Tower Sunny Enclave,"Sunny Enclave, Kharar",2,2,1250
30000,3Bhk Furnished Sunny Enclave Sector -123 200ft airport road,"Sunny Enclave, Kharar",3,3,1550
5000,1 bedroom set for rent,"New Hari Enclave, Kharar",1,1,300
13000,2BHK with kitchen,"Jhungian, Mohali",2,2,1158
23000,2 BHK  Fully furnished  300 units free  near Titan fitness,"Sunny Enclave, Kharar",2,2,1200
7000,One room for rent,"Guru Teg Bahadur Nagar, Kharar",1,1,150
24000,2bbk fully furnished flat,"Airport Road, Zirakpur",2,2,1200
9500,1 Room in 3 bhk sharing flat,"Khanpur, Kharar",3,2,400
16000,2bhk online rent,"Shivalik City, Kharar",2,2,110
26000,3 bhk unfurnished for working family only,"Sector 48, Chandigarh",3,2,1800
27500,2 bhk flat available for rent in sector 45 B Chandigarh,"Sector 45B, Chandigarh",2,2,1300
12000,1 bhk is available for girls and couple,"Khanpur, Kharar",1,1,1200
22000,2Bhk Fully Furnished Independent Sector -125 Sunny Enclave,"Sunny Enclave, Kharar",2,2,1250
17000,2 bhk on rent,"Shivalik City, Kharar",2,2,100
22000,Fully furnished three room set,"Sector 42B, Chandigarh",3,1,150
11000,Looking Roommate,"Sector 27D, Chandigarh",1,1,300
7500,1 Room set with attached kitchen and washroom available for rent,"Sector 125, Mohali",1,1,3500
7000,"1 Room for girls Student, working woman","Sector 23D, Chandigarh",2,1,1212
24000,"2 bhk full furnished, full inependent","Sector 66B, Mohali",2,2,1630
17000,H.no35 with 3floors east facing,"Sector 115, Kharar",2,2,1000
5000,Room for in single or sharing for boys or Family,"Gillco Valley, Kharar",3,3,1250
40000,3 bedroom D/D attached bathroom kitchen sec 22,"Sector 22B, Chandigarh",3,3,1080
35000,2 bedroom D/D attached bathroom sec 22,"Sector 22B, Chandigarh",2,2,1080
20000,Independent Floor for rent,"Khanpur, Kharar",2,2,1000
12000,Need Flatemate for sharing (girls),"Sector 44A, Chandigarh",2,1,1
30000,2BHK Gblock aerocity - fullyfurnished-CORNER GARDEN,"Bakarpur 264, Mohali",2,2,1500
6000,One room set in 2BHK,"Mandi Kharar, Kharar",2,1,1200
10000,fully furnished,"LIC Colony, Kharar",1,1,110
50000,Newly built 3bhk 3bath,"Sector 44B, Chandigarh",3,3,1850
14000,"Fully Furnished 1 BHK Flat for Rent Near Toll Plaza, Ambika Nagar","Khanpur, Kharar",1,1,150
40000,For Rent 3BHK FIRST Floor Facing Park Sector 34,"Sector 34C, Chandigarh",3,2,1600
35000,"3bhk apartment for rent, 3bhk flat for rent, 3 BHK FLAT ON RENT","Airport Road, Zirakpur",3,3,1750
28000,Furnished flat,"Sector 125, Mohali",2,2,1250
14500,2BHK for Rent,"Sector 115, Mohali",2,2,1200
9000,2 rooms are available in 3bhk for female only,"Khanpur, Kharar",3,3,1200
10000,One roomset for rentwith,"Sector 122, Mohali",1,1,2250
14500,2bhk independent floor,"Sector 127, Kharar",2,2,1400
48000,4BHK SEMI FURNISHED FLAT FOR RENT IN GREEN LOTUS UTSAV PR7 ZIRAKPUR,"Airport Road, Zirakpur",4,4,1910
60000,3BHK FULLY FURNISHED FLAT ON RENT GREEN LOTUS UTSAV AEROCITY  ZIRAKPUR,"Airport Road, Zirakpur",3,3,1910
38000,For Rent 3BHK 2nd Floor Sector 42 Newly,"Sector 42B, Chandigarh",3,3,1400
85000,For Rent 3BHK+Servant FIRST Floor Kanal Sector 8,"Sector 8C, Chandigarh",3,2,5000
19000,1/2/3 BHK FLATS for RENT full furnished,"Sector 115, Mohali",2,2,1100
18500,Newly Build 2BHK villa floor Available for rent.,"Sector 125, Mohali",2,2,1050
14000,Kothi for rent only family,"Sector 124, Mohali",2,2,1000
7500,Room for Rent Guru Fateh Colony 1 BHK Fully Furnished,"Khanpur, Kharar",1,1,150
20000,Flat available for rent,"Sunny Enclave, Kharar",2,2,1500
11000,Society one room owner free working girl,"Sector 48, Chandigarh",1,1,1821
15000,Kanal ground floor one room set Full furnished,"Sector 65, Mohali",1,1,1821
19000,Rent for room,"Sector 33D, Chandigarh",2,1,900
15300,Single room for working girl with attached washroom and kitchen,"Sector 20A, Chandigarh",1,1,1400
17500,2 BHK full furnished owner free ground floor with 2 ac GTB Nagar khara,"Guru Teg Bahadur Nagar, Kharar",2,2,1000
45000,sector 28fully furnished 2bhk one kanl house working,"Sector 27D, Chandigarh",2,2,500
80000,3bhk 3 washroom,"Sector 21D, Chandigarh",3,3,1500
27000,2bhk 2 washroom,"Sector 37C, Chandigarh",2,2,1000
7500,Amancity Block B,"Mander Nagar, Kharar",1,1,1500
14000,One room with attached washroom,"Sector 15A, Chandigarh",1,1,1000
20000,2bhk floor - Ac furnished -,"Sector 115, Kharar",2,2,2500
18500,"2bhk , 2 bhk flat to rent with all basic facilities in develop society","Sector 115, Mohali",2,2,900
18500,2bhk fully furnished city heart kharar Chandigarh road,"Janta Nagar, Kharar",2,2,1122
9000,1 room available in 3bhk,"Khanpur, Kharar",1,1,1100
19000,3 room set for family in sector 47 Chandigarh,"Sector 47D, Chandigarh",3,1,1500
45000,3 BHK semi furnished flat For rent in sector 82,"Sector 82, Mohali",3,3,1800
8000,1ROOM SET WITH ATTACHED KITCHEN WASHROOM FULLY FURNISHED MODERN VELLY,"Khanpur, Kharar",1,1,1
12000,Two bedroom kichen bathroom,"Sector 115, Kharar",2,1,650
15500,2BHK INDIPENDENT FLAT FULLY FURNISHED SHIVJOT NEAR KHARAR BUSTAND,"Guru Teg Bahadur Nagar, Kharar",2,2,1
20500,2BHK INDIPENDENT FLAT FULLY FURNISHED GATED SOCIETY GTB NAGAR,"Guru Teg Bahadur Nagar, Kharar",2,2,1
24000,4BHK INDIPENDENT KOTHI FULLY FURNISHED SUNNY ENCLAVE SECTOR 125,"Sunny Enclave, Kharar",4,3,1
10000,I Room set with attached kitchen and washroom - Fully Furnished,"Mander Nagar, Kharar",1,1,500
35000,G floor for rent for family or couple,"Sector 46C, Chandigarh",2,2,1000
20000,2bhk flat available for rent Near Rayat Bahra College Khanpur Kharar,"Khanpur, Kharar",2,2,1100
13500,1 room set for boys,"Sector 22B, Chandigarh",1,1,200
8000,1 Independant Room Set -  hurry up,"Gillco Valley, Kharar",1,1,225
16000,3BHK flat for family/Working girls,"Garden Colony, Kharar",3,2,1000
23000,INDEPENDENT FLAT FOR RENT,"Sunny Enclave, Kharar",4,4,2200
20000,(No Brokerage) Fully Furnished 2 BHK INDEPENDENT FLOOR FOR RENT,"Khanpur, Kharar",2,2,777
20000,PG for Rent for students,"Ranjeet Nagar, Kharar",3,2,990
26000,2 bhk flat. Gated society. First floor. Unfurnished. Cupboards there,"Sector 48, Chandigarh",2,2,1200
17000,Two Rooms Kitchen Bathroom set. First floor. Unfurnished,"Sector 46C, Chandigarh",2,1,1000
16500,Independent One Room attach kitchen and bathroom set. Furnished,"Sector 35B, Chandigarh",1,1,500
16000,Independent Luxury Flate/House 10k to 75k,"Sector 66B, Mohali",1,1,1050
24000,Luxury house and luxury feel,"Sector 124, Mohali",2,2,1062
15000,Fully furnished and safe area,"Jhungian, Mohali",1,1,900
24000,3 rooms with kitchen and 1 washroom semi furnished,"Sector 38C, Chandigarh",3,1,800
24000,Independent Flat,"Shivalik City, Kharar",3,3,1900
6000,Guru hones,"Swaraj Nagar, Kharar",1,1,300
20000,2 bhk kothi independence owner free,"Sunny Enclave, Kharar",2,2,1888
7500,1bhk for rent,"Sector 15, Kharar",1,1,900
7000,1RK STUDIO APARTMENT AVAILABLE FOR RENT IN MUNDI KHARAR,"Mundi Kharar Ward No 4, Kharar",1,1,650
7000,One room with attached washroom and a balcony not furnished,"Garden Colony, Kharar",1,1,92
20000,ONE ROOM ATTACHED BATHROOM AND KITCHEN,"Sector 38B, Chandigarh",1,1,1621
45000,"4+1Bhk Semi Furnished Apartment Bang on Airport Road PR7, Zirakpur","Airport Road, Zirakpur",4,4,2505
5000,One BHK semi furnished accommodation available for rent only for girls,"Sector 29A, Chandigarh",1,1,100
30000,TWO KINGSIZE BEDROOM SET FULLY FURNISHED,"Sector 36A, Chandigarh",2,1,1621
20000,Fully furnished flat with all amenities,"JTPL Township, Kharar",2,2,1500
36000,FIRST FLOOR 2BHK FULLY FURNISHED,"Sector 38A, Chandigarh",2,2,1621
9500,Independent furnished one Room Attached Bath without Kitchen,"Jandpur, Mohali",1,1,200
35000,Apartment on rent,"Sector 45A, Chandigarh",3,2,400
7000,Room for rent pls don't snd msg bachlor,"Dashmesh Nagar, Kharar",1,1,1
7000,1 room available for 2girl with food non veg available,"Sector 124, Mohali",2,2,1580
16000,TO LET FURNISHED 2 BHK,"Garden Colony, Kharar",2,2,1600
15000,Independent kothi for rent,"Sector 125, Mohali",2,2,1000
42000,2+1bhk full furnished flat for Rent in Sky Garden sector 66 A Mohali,"Sector 66A, Mohali",3,2,1431
11500,2 BEDROOM WITH ATTACH BATHROOM KITCHEN HALL,"Mander Nagar, Kharar",2,3,1000
16500,1 bhk independent floor for girls and family,"Sector 23D, Chandigarh",1,1,1000
16000,2 BHK Un-Furnished 1st Floor Available for Rent,"Jandpur, Mohali",2,2,110
13000,EWS House Sector 38- C,"Sector 38C, Chandigarh",2,1,100
28000,3bhk Flat For Rent Near Sunny enclave,"Jandpur, Mohali",3,3,1350
22500,2Bhk Fully Furnished Independent Sector -125 Sunny Enclave,"Sunny Enclave, Kharar",2,2,1250
16666,1 room available in 3 bhk,"Sector 38A, Chandigarh",3,3,1250
16000,3bhk unfurnished owner free villa jhungian road global city,"Sunny Enclave, Kharar",3,3,1
22000,3 BHK Ground Floor Rent Sec-123 Milton Home  22k  Owner,"Sunny Enclave, Kharar",3,3,1500
12500,Full furnish,"Sector 115, Kharar",2,2,900
26000,Luxurious 3Bhk Fully Furnished 2nd Floor In Sunny Enclave 200ft road,"Sunny Enclave, Kharar",3,3,1500
22000,Available 2Bhk 1st Floor for rent In Sunny Enclave 125,"Sunny Enclave, Kharar",2,2,1100
26000,2BHK Flat For Rent,"Sunny Enclave, Kharar",2,2,927
12500,1 room for girl,"Sector 115, Mohali",1,1,2000
12000,1Rk Fully Furnished Independent Sunny Enclave-125,"Sunny Enclave, Kharar",1,1,1250
25000,3BHK GILLCO APRTMENTS FULLY FURNISHED,"Sector 127, Mohali",3,3,1700
7000,1 Bed room Vikas Nagar adjoin PGI and Punjab university Chandigarh,"Sector 12, Chandigarh",1,1,980
25000,"3 BHK House for Rent in Sector 27 D Chandigarh, 1sr Floor","Sector 27D, Chandigarh",3,1,1500
18000,2 BHK Ground floor,"Khuni Majra, Mohali",2,2,900
23000,3bhk semi furnished flat,"Airport Road, Zirakpur",3,2,1355
18000,"1Rk room available in sector 20A , for 1 or 2 girls","Sector 22C, Chandigarh",1,1,1050
10000,"Room for rent near CU,CGC","Sector 127, Kharar",1,1,555
15000,Flat is to rent out,"Sector 124, Mohali",2,1,900
25000,Two room with kitchen and washroom,"Sector 15A, Chandigarh",2,1,1000
6000,Room for rent for girls 6000rps,"Sector 123, Mohali",1,1,200
75000,Fully furnished with lift,"Sector 34D, Chandigarh",3,2,900
4000,Seprate entrance,"Sector 21A, Chandigarh",2,1,200
9500,2 room set semi furnished,"Jhungian, Mohali",2,1,1200
9000,Available on rent,"Khanpur, Kharar",1,1,400
10000,One room in 2BK( Couple allowed),"Sector 65, Mohali",2,1,300
23000,One two rooms furnished unfurnished,"Sector 11D, Chandigarh",2,1,500
30000,: 3bhk Flat Fully furnished air port Road,"Sector 123, Mohali",3,3,1500
6500,Dasmesh Nagar sec 15 near aggerwal tent house kharar,"Dashmesh Nagar, Kharar",1,1,14
28000,200gaz Fully Furnished Flat for Rent,"Shivalik City, Kharar",3,3,1800
35000,3 BHK FULL FURNISHED,"Sector 82, Mohali",3,2,2000
16000,Fully Furnished 1 BHK in Sector 115,"Sector 115, Kharar",1,1,670
14500,Fully furnished first Floor,"New Hari Enclave, Kharar",1,1,775
42000,SINGLE STOREY 8 MARLA HOUSE 2BHK FULLY FURNISHED,"Sector 38D, Chandigarh",2,2,1621
30000,Park Facing Best Location,"Sector 22B, Chandigarh",2,2,1800
13000,Only for family,"JTPL Township, Kharar",1,1,785
26000,3 bhk fully furnished flat available for rent in shivalik city,"Shivalik City, Kharar",3,3,1560
21000,3bhk apartment for rent,"Sector 115, Kharar",3,2,1500
8500,For rent in dadu majra,"Dadu Majra, Chandigarh",1,1,250
35000,TWO BEDROOM DINNING DRAWING ATTACHED TWO BATHROOM AND MODULAR KITCHEN,"Sector 21A, Chandigarh",2,2,1621
11000,1room set available in 2bhk  only for female flatmate,"Sector 115, Kharar",1,1,8
25000,2 Rooms Kitchen Bathroom set. Furnished. Second floor. Sec 16,"Sector 16A, Chandigarh",2,1,1000
18000,2BHK Independent Ground Floor Available,"Sector 127, Mohali",2,2,900
21000,Two Rooms Kitchen Bathroom set. Furnished. Second floor.,"Sector 46C, Chandigarh",2,1,1000
6500,Appartment on rent,"New Hari Enclave, Kharar",1,1,5000
23000,2bhk ground floor with 2 bath furnished family only,"Sector 66B, Mohali",2,2,1821
12500,66B arocity,"Sector 66B, Mohali",1,1,1200
5000,Spacious 1 RK Room with Attached Bathroom & Kitchen  First Floor,"Garden Colony, Kharar",1,1,14
9000,Ac room attach bath single male,"Sector 45A, Chandigarh",1,1,1211
12000,Short term Pg for Girls or boys,"Sector 22C, Chandigarh",1,1,1821
21000,2 BHK first floor for rent in Gillco Valley,"Gillco Valley, Kharar",2,2,3000
22000,3+1 BHK Available for rent,"Sector 115, Kharar",3,3,1625
15000,All things are available,"Sector 115, Kharar",2,1,1200
25000,"Open 3 sides , fully well lit villa, back gate entry on 60 feet wide r","Gillco Valley, Kharar",3,3,2250
11000,One room set ac for single male,"Sector 27C, Chandigarh",1,1,1211
24000,Ground floor 2bhk working girls sec 19 fully furnished,"Chandigarh, Chandigarh",1,2,500
20000,Furnished masterbedroom for girl! Hall and Kitchen common!,"Sector 37C, Chandigarh",1,1,2000
18000,2 room set attached bathroom sec 38,"Sector 38A, Chandigarh",2,1,1080
10000,House to let,"Guru Teg Bahadur Nagar, Kharar",2,1,650
5000,Sharing room with girl need only girl also provide the vedio,"Sector 123, Mohali",2,2,2
8000,Affordable Boy PG Available,"Sector 125, Mohali",1,1,400
20000,"To Let, Independent 1st floor, five marla house,two room set","Sector 38A, Chandigarh",2,1,600
8500,1 Room MODERN VALLEY KHANPUR kharar,"Khanpur, Kharar",1,1,150
25000,Fully furnished  Fully independent with roof rights 2 bhk  for rent,"Khanpur, Kharar",2,2,1000
14000,"2BHK Independent Floor for Rent in Sector 127, Kharar  Family","Sector 127, Kharar",2,1,700
6000,1 Room Set With kitchen and washroom For Girls or Couple,"Harialpur, Mohali",1,1,900
12000,2Room kitchen washroom,"Sector 25 West, Chandigarh",2,1,1000
20000,3Bhk flat for rent for Family,"Guru Teg Bahadur Nagar, Kharar",3,2,2000
6500,One room semi furnished room available on rent for students,"Ranjeet Nagar, Kharar",1,1,400
12000,Dgm homes sec 125 independt flat,"Sector 125, Mohali",1,1,500
16000,1 ROOM SET FOR RENT IN SECTOR 37 A CHANDIGARH,"Sector 37A, Chandigarh",1,1,450
30000,2 BHK 1st FLOOR FOR RENT IN SECTOR 37 D CHANDIGARH,"Sector 37D, Chandigarh",2,1,900
40000,Newly build 3BHK semi furnished 1st floor 10 Marla house sector 44,"Sector 44B, Chandigarh",3,3,1700
10500,1bhk for girls boys couples,"Sector 20A, Chandigarh",1,1,1000
20000,Floor for rent sector 34d b road,"Sector 35D, Chandigarh",1,1,1000
40000,New luxirious full furnished 3 bhk 1st floor for rent on airport road,"Sector 123, Mohali",3,3,2000
25000,2 BHK for Rent (Small Family or Working professionals),"Sector 22B, Chandigarh",2,2,1000
12000,Looking for a female flatmate in 2bhk flat,"Main Bazar, Kharar",2,2,1200
13500,Fully Furnished and Spacious Flat for Rent,"Sector 127, Kharar",1,1,1200
7000,One bed room toilet bath kitchen available PGI Chandigarh,"Sector 12, Chandigarh",1,1,1000
32500,FURNISHED 2bhk+study for rent on 1st floor,"Sector 82, Mohali",2,2,3000
20000,Fully Furnished 2 BHK Flat for Rent Near Chandigarh University,"Khanpur, Kharar",2,2,850
8000,2 rooms available in 3bhk flat (only for girls),"Khanpur, Kharar",3,2,120
40000,"3,Bhk Sector 27 Unfurnished House Mnc Bank Family","Sector 27D, Chandigarh",3,2,500
15000,One room with washroom,"Sector 15A, Chandigarh",1,1,1000
18000,Floor for rent,"Sunny Enclave, Kharar",2,1,1500
19000,"Nature hut 3 , Ground floor flat","Khanpur, Kharar",2,2,900
33000,3bhk fully furnished luxury flat with all amenities,"Sector 115, Mohali",3,3,2287
30000,3bhk fully furnished near omega city in palm meadows NH,"Kharar, Punjab",3,3,1600
35000,3bhk fully furnished flat,"Airport Road, Zirakpur",3,2,1355
13000,Landhra road near by C.H.D sweet,"Luharan Mohalla, Kharar",2,2,1200
11000,Good Decent people,"Sector 127, Kharar",2,1,850
22500,Ownee free 3BHK Fully furnished Flats.,"Khanpur, Kharar",3,2,1950
10000,"One independent room for boys or girls ,","Sector 19D, Chandigarh",1,1,600
8000,Two room set,"Sarangpur, Chandigarh",2,1,500
7000,Room for rent in sunny enclave,"Swaraj Nagar, Kharar",2,2,1000
19500,AC frig bed water filter cupboard Park gym geted society,"Khanpur, Kharar",1,2,750
25000,3 bhk near airport road luxery flat sec 123,"Sector 123, Mohali",3,3,1500
8000,FREE TOLET SERVICES IN KHARAR,"Mandi Kharar, Kharar",1,1,800
14500,1 room available in 2 bhk for girls,"Sector 35D, Chandigarh",2,2,1800
22000,independet 2Room set fully furnished house for girls,"Sector 19C, Chandigarh",2,1,500
25000,Owner free 2bhk ground floor sec 22 family cont,"Sector 22D, Chandigarh",2,2,500
16000,1bhk sector 115,"Sector 115, Mohali",1,1,780
16000,Ground floor new villa furnished,"Main Bazar, Kharar",2,2,1200
22000,Two Rooms Kitchen Bathroom set. Furnished. First floor independent set,"Sector 34C, Chandigarh",2,1,1000
18500,"2 bhk   ,2 bhk fully furnished flat available for  rent .","Shivalik City, Kharar",2,2,1100
17000,Two Rooms Kitchen Bathroom set. First floor set.,"Sector 20A, Chandigarh",2,1,1000
20000,3 BHK SEMI FURNISHED 1 st FLOOR AVAILABLE FOR RENT,"Sector 115, Kharar",3,3,1700
16000,1bhk fully furnished flate,"Sector 127, Mohali",1,1,750
14000,INDIVIDUAL HOUSE,"Shivalik City, Kharar",2,2,1300
13000,Fully. Furnished.,"Bakarpur 264, Mohali",3,2,115
13000,Need geniune person for long term stay,"Sector 115, Kharar",1,1,750
8500,Room rent  Kharar near Market,"Chogayan Mohalla, Kharar",1,1,150
30034,"small family 10 Marla 2nd  floor 2 bhk 3 wash servant   in 34 D, Chd","Sector 34D, Chandigarh",2,3,1500
50000,KANAL HOUSE FIRST FLOOR 3BHK FLOOR,"Sector 21A, Chandigarh",3,2,1621
18037,"15 july Girl only  1 room attached washroom kitchen  in 37, Chandigarh","Sector 37C, Chandigarh",1,1,700
